coszen,rho,rds,dust,algae,BBA
0.55,700,1500,100000,50000,0.5443379596
0.55,700,1500,100000,100000,0.5257372559
0.55,700,1500,100000,1000000,0.3750467776
0.55,700,1500,100000,15000000,0.2057597099
0.55,700,1500,100000,20000000,0.1997654384
0.55,700,1500,1000000,0,0.5427686891
0.55,700,1500,1000000,10000,0.5385508669
0.55,700,1500,1000000,50000,0.52293977
0.55,700,1500,1000000,100000,0.5058032593
0.55,700,1500,1000000,1000000,0.3642171075
0.55,700,1500,1000000,15000000,0.2013779708
0.55,700,1500,1000000,20000000,0.1954992552
0.55,700,1500,15000000,0,0.34392073
0.55,700,1500,15000000,10000,0.3424604371
0.55,700,1500,15000000,50000,0.3368817149
0.55,700,1500,15000000,100000,0.3304406438
0.55,700,1500,15000000,1000000,0.2651279452
0.55,700,1500,15000000,15000000,0.1639379416
0.55,700,1500,15000000,20000000,0.1590472599
0.55,700,1500,20000000,0,0.3092852932
0.55,700,1500,20000000,10000,0.3081775486
0.55,700,1500,20000000,50000,0.3039216034
0.55,700,1500,20000000,100000,0.2989616863
0.55,700,1500,20000000,1000000,0.2462855407
0.55,700,1500,20000000,15000000,0.1570628222
0.55,700,1500,20000000,20000000,0.1523246957
0.55,800,200,0,0,0.790019985
0.55,800,200,0,10000,0.7900199849
0.55,800,200,0,50000,0.7900199846
0.55,800,200,0,100000,0.7900199842
0.55,800,200,0,1000000,0.7900199769
0.55,800,200,0,15000000,0.7900198626
0.55,800,200,0,20000000,0.7900198218
0.55,800,200,10000,0,0.790019985
0.55,800,200,10000,10000,0.7900199849
0.55,800,200,10000,50000,0.7900199846
0.55,800,200,10000,100000,0.7900199842
0.55,800,200,10000,1000000,0.7900199769
0.55,800,200,10000,15000000,0.7900198626
0.55,800,200,10000,20000000,0.7900198218
0.55,800,200,50000,0,0.790019985
0.55,800,200,50000,10000,0.7900199849
0.55,800,200,50000,50000,0.7900199846
0.55,800,200,50000,100000,0.7900199842
0.55,800,200,50000,1000000,0.7900199769
0.55,800,200,50000,15000000,0.7900198626
0.55,800,200,50000,20000000,0.7900198218
0.55,800,200,100000,0,0.790019985
0.55,800,200,100000,10000,0.7900199849
0.55,800,200,100000,50000,0.7900199846
0.55,800,200,100000,100000,0.7900199842
0.55,800,200,100000,1000000,0.7900199768
0.55,800,200,100000,15000000,0.7900198626
0.55,800,200,100000,20000000,0.7900198218
0.55,800,200,1000000,0,0.7900199848
0.55,800,200,1000000,10000,0.7900199847
0.55,800,200,1000000,50000,0.7900199844
0.55,800,200,1000000,100000,0.790019984
0.55,800,200,1000000,1000000,0.7900199766
0.55,800,200,1000000,15000000,0.7900198624
0.55,800,200,1000000,20000000,0.7900198216
0.55,800,200,15000000,0,0.7900199816
0.55,800,200,15000000,10000,0.7900199815
0.55,800,200,15000000,50000,0.7900199812
0.55,800,200,15000000,100000,0.7900199808
0.55,800,200,15000000,1000000,0.7900199734
0.55,800,200,15000000,15000000,0.7900198591
0.55,800,200,15000000,20000000,0.7900198183
0.55,800,200,20000000,0,0.7900199804
0.55,800,200,20000000,10000,0.7900199803
0.55,800,200,20000000,50000,0.79001998
0.55,800,200,20000000,100000,0.7900199796
0.55,800,200,20000000,1000000,0.7900199722
0.55,800,200,20000000,15000000,0.790019858
0.55,800,200,20000000,20000000,0.7900198172
0.55,800,300,0,0,0.7707333048
0.55,800,300,0,10000,0.7707333048
0.55,800,300,0,50000,0.7707333047
0.55,800,300,0,100000,0.7707333046
0.55,800,300,0,1000000,0.7707333028
0.55,800,300,0,15000000,0.7707332752
0.55,800,300,0,20000000,0.7707332653
0.55,800,300,10000,0,0.7707333048
0.55,800,300,10000,10000,0.7707333048
0.55,800,300,10000,50000,0.7707333047
0.55,800,300,10000,100000,0.7707333046
0.55,800,300,10000,1000000,0.7707333028
0.55,800,300,10000,15000000,0.7707332752
0.55,800,300,10000,20000000,0.7707332653
0.55,800,300,50000,0,0.7707333048
0.55,800,300,50000,10000,0.7707333048
0.55,800,300,50000,50000,0.7707333047
0.55,800,300,50000,100000,0.7707333046
0.55,800,300,50000,1000000,0.7707333028
0.55,800,300,50000,15000000,0.7707332752
0.55,800,300,50000,20000000,0.7707332653
0.55,800,300,100000,0,0.7707333048
0.55,800,300,100000,10000,0.7707333048
0.55,800,300,100000,50000,0.7707333047
0.55,800,300,100000,100000,0.7707333046
0.55,800,300,100000,1000000,0.7707333028
0.55,800,300,100000,15000000,0.7707332752
0.55,800,300,100000,20000000,0.7707332653
0.55,800,300,1000000,0,0.7707333048
0.55,800,300,1000000,10000,0.7707333047
0.55,800,300,1000000,50000,0.7707333047
0.55,800,300,1000000,100000,0.7707333046
0.55,800,300,1000000,1000000,0.7707333028
0.55,800,300,1000000,15000000,0.7707332751
0.55,800,300,1000000,20000000,0.7707332653
0.55,800,300,15000000,0,0.770733304
0.55,800,300,15000000,10000,0.7707333039
0.55,800,300,15000000,50000,0.7707333039
0.55,800,300,15000000,100000,0.7707333038
0.55,800,300,15000000,1000000,0.770733302
0.55,800,300,15000000,15000000,0.7707332743
0.55,800,300,15000000,20000000,0.7707332645
0.55,800,300,20000000,0,0.7707333037
0.55,800,300,20000000,10000,0.7707333037
0.55,800,300,20000000,50000,0.7707333036
0.55,800,300,20000000,100000,0.7707333035
0.55,800,300,20000000,1000000,0.7707333017
0.55,800,300,20000000,15000000,0.7707332741
0.55,800,300,20000000,20000000,0.7707332642
0.55,800,500,0,0,0.7088444207
0.55,800,500,0,10000,0.7031018212
0.55,800,500,0,50000,0.6828972229
0.55,800,500,0,100000,0.6619745227
0.55,800,500,0,1000000,0.4970779814
0.55,800,500,0,15000000,0.2851373282
0.55,800,500,0,20000000,0.2750362904
0.55,800,500,10000,0,0.7084803644
0.55,800,500,10000,10000,0.7027476524
0.55,800,500,10000,50000,0.6825734788
0.55,800,500,10000,100000,0.6616768142
0.55,800,500,10000,1000000,0.4969074049
0.55,800,500,10000,15000000,0.2850531632
0.55,800,500,10000,20000000,0.2749543712
0.55,800,500,50000,0,0.7070297486
0.55,800,500,50000,10000,0.7013362434
0.55,800,500,50000,50000,0.6812828392
0.55,800,500,50000,100000,0.6604896608
0.55,800,500,50000,1000000,0.4962267192
0.55,800,500,50000,15000000,0.2847173752
0.55,800,500,50000,20000000,0.2746275458
0.55,800,500,100000,0,0.7052289685
0.55,800,500,100000,10000,0.6995837119
0.55,800,500,100000,50000,0.6796792106
0.55,800,500,100000,100000,0.6590139324
0.55,800,500,100000,1000000,0.4953794854
0.55,800,500,100000,15000000,0.2842995886
0.55,800,500,100000,20000000,0.2742209159
0.55,800,500,1000000,0,0.6749667754
0.55,800,500,1000000,10000,0.670066843
0.55,800,500,1000000,50000,0.6525035446
0.55,800,500,1000000,100000,0.633895485
0.55,800,500,1000000,1000000,0.4807780559
0.55,800,500,1000000,15000000,0.2771264087
0.55,800,500,1000000,20000000,0.2672402773
0.55,800,500,15000000,0,0.4299024287
0.55,800,500,15000000,10000,0.4283512907
0.55,800,500,15000000,50000,0.4224040406
0.55,800,500,15000000,100000,0.4154924579
0.55,800,500,15000000,1000000,0.3422968419
0.55,800,500,15000000,15000000,0.2111793379
0.55,800,500,15000000,20000000,0.2031861325
0.55,800,500,20000000,0,0.385573532
0.55,800,500,20000000,10000,0.3843727825
0.55,800,500,20000000,50000,0.379743708
0.55,800,500,20000000,100000,0.3743167407
0.55,800,500,20000000,1000000,0.3144494475
0.55,800,500,20000000,15000000,0.1984063138
0.55,800,500,20000000,20000000,0.1908169292
0.55,800,700,0,0,0.6758278882
0.55,800,700,0,10000,0.6701474258
0.55,800,700,0,50000,0.6498615664
0.55,800,700,0,100000,0.6285556884
0.55,800,700,0,1000000,0.4614851045
0.55,800,700,0,15000000,0.2606099935
0.55,800,700,0,20000000,0.2520449612
0.55,800,700,10000,0,0.6754720494
0.55,800,700,10000,10000,0.6698000242
0.55,800,700,10000,50000,0.6495414608
0.55,800,700,10000,100000,0.6282603464
0.55,800,700,10000,1000000,0.4613185725
0.55,800,700,10000,15000000,0.2605303972
0.55,800,700,10000,20000000,0.2519673545
0.55,800,700,50000,0,0.674053645
0.55,800,700,50000,10000,0.6684151383
0.55,800,700,50000,50000,0.6482650863
0.55,800,700,50000,100000,0.6270825026
0.55,800,700,50000,1000000,0.4606541138
0.55,800,700,50000,15000000,0.2602129282
0.55,800,700,50000,20000000,0.2516578255
0.55,800,700,100000,0,0.6722916824
0.55,800,700,100000,10000,0.6666945636
0.55,800,700,100000,50000,0.6466786551
0.55,800,700,100000,100000,0.6256180684
0.55,800,700,100000,1000000,0.4598272705
0.55,800,700,100000,15000000,0.2598181365
0.55,800,700,100000,20000000,0.2512729169
0.55,800,700,1000000,0,0.6425108752
0.55,800,700,1000000,10000,0.6375730779
0.55,800,700,1000000,50000,0.6197181344
0.55,800,700,1000000,100000,0.6006529464
0.55,800,700,1000000,1000000,0.4456090938
0.55,800,700,1000000,15000000,0.2530713558
0.55,800,700,1000000,20000000,0.2446965084
0.55,800,700,15000000,0,0.4004587522
0.55,800,700,15000000,10000,0.3988981534
0.55,800,700,15000000,50000,0.3929254726
0.55,800,700,15000000,100000,0.3860060669
0.55,800,700,15000000,1000000,0.3141801453
0.55,800,700,15000000,15000000,0.1932334083
0.55,800,700,15000000,20000000,0.186461559
0.55,800,700,20000000,0,0.3581897131
0.55,800,700,20000000,10000,0.3569955486
0.55,800,700,20000000,50000,0.3523990364
0.55,800,700,20000000,100000,0.347024734
0.55,800,700,20000000,1000000,0.2887866487
0.55,800,700,20000000,15000000,0.1822037315
0.55,800,700,20000000,20000000,0.1757469649
0.55,800,1000,0,0,0.6352341575
0.55,800,1000,0,10000,0.6296624261
0.55,800,1000,0,50000,0.6095385198
0.55,800,1000,0,100000,0.5881565727
0.55,800,1000,0,1000000,0.421804097
0.55,800,1000,0,15000000,0.2351987461
0.55,800,1000,0,20000000,0.2281537089
0.55,800,1000,10000,0,0.6348918517
0.55,800,1000,10000,10000,0.6293274561
0.55,800,1000,10000,50000,0.609228212
0.55,800,1000,10000,100000,0.5878697352
0.55,800,1000,10000,1000000,0.4216461949
0.55,800,1000,10000,15000000,0.2351261863
0.55,800,1000,10000,20000000,0.2280828263
0.55,800,1000,50000,0,0.633527264
0.55,800,1000,50000,10000,0.6279920514
0.55,800,1000,50000,50000,0.6079909564
0.55,800,1000,50000,100000,0.5867259382
0.55,800,1000,50000,1000000,0.4210164539
0.55,800,1000,50000,15000000,0.2348370684
0.55,800,1000,50000,20000000,0.2278004006
0.55,800,1000,100000,0,0.631831863
0.55,800,1000,100000,10000,0.6263327726
0.55,800,1000,100000,50000,0.6064532509
0.55,800,1000,100000,100000,0.5853041125
0.55,800,1000,100000,1000000,0.4202334299
0.55,800,1000,100000,15000000,0.2344781524
0.55,800,1000,100000,20000000,0.2274498124
0.55,800,1000,1000000,0,0.6031200283
0.55,800,1000,1000000,10000,0.5982096583
0.55,800,1000,1000000,50000,0.5803252878
0.55,800,1000,1000000,100000,0.5610967054
0.55,800,1000,1000000,1000000,0.4068521664
0.55,800,1000,1000000,15000000,0.2284266836
0.55,800,1000,1000000,20000000,0.2215414895
0.55,800,1000,15000000,0,0.3699819166
0.55,800,1000,15000000,10000,0.3684359898
0.55,800,1000,15000000,50000,0.3625315306
0.55,800,1000,15000000,100000,0.3557154561
0.55,800,1000,15000000,1000000,0.2865129962
0.55,800,1000,15000000,15000000,0.1768764175
0.55,800,1000,15000000,20000000,0.1712509197
0.55,800,1000,20000000,0,0.3306907281
0.55,800,1000,20000000,10000,0.3295221605
0.55,800,1000,20000000,50000,0.3250321506
0.55,800,1000,20000000,100000,0.3197984125
0.55,800,1000,20000000,1000000,0.2641668772
0.55,800,1000,20000000,15000000,0.1677998465
0.55,800,1000,20000000,20000000,0.1623904782
0.55,800,1500,0,0,0.5819834276
0.55,800,1500,0,10000,0.5765912532
0.55,800,1500,0,50000,0.5569595982
0.55,800,1500,0,100000,0.5359286711
0.55,800,1500,0,1000000,0.3747301432
0.55,800,1500,0,15000000,0.2069135961
0.55,800,1500,0,20000000,0.2014210485
0.55,800,1500,10000,0,0.5816623215
0.55,800,1500,10000,10000,0.576276647
0.55,800,1500,10000,50000,0.5566674848
0.55,800,1500,10000,100000,0.5356587738
0.55,800,1500,10000,1000000,0.3745866844
0.55,800,1500,10000,15000000,0.2068508623
0.55,800,1500,10000,20000000,0.2013596333
0.55,800,1500,50000,0,0.5803830031
0.55,800,1500,50000,10000,0.5750232102
0.55,800,1500,50000,50000,0.555503632
0.55,800,1500,50000,100000,0.5345834323
0.55,800,1500,50000,1000000,0.374015545
0.55,800,1500,50000,15000000,0.2066018982
0.55,800,1500,50000,20000000,0.201115928
0.55,800,1500,100000,0,0.5787951285
0.55,800,1500,100000,10000,0.5734674249
0.55,800,1500,100000,50000,0.5540589615
0.55,800,1500,100000,100000,0.5332486122
0.55,800,1500,100000,1000000,0.3733075058
0.55,800,1500,100000,15000000,0.206294954
0.55,800,1500,100000,20000000,0.2008155227
0.55,800,1500,1000000,0,0.5520583152
0.55,800,1500,1000000,10000,0.5472619703
0.55,800,1500,1000000,50000,0.5297008066
0.55,800,1500,1000000,100000,0.5107277743
0.55,800,1500,1000000,1000000,0.361444629
0.55,800,1500,1000000,15000000,0.2013556889
0.55,800,1500,1000000,20000000,0.1959876848
0.55,800,1500,15000000,0,0.3363890488
0.55,800,1500,15000000,10000,0.334892163
0.55,800,1500,15000000,50000,0.3291884398
0.55,800,1500,15000000,100000,0.3226312006
0.55,800,1500,15000000,1000000,0.2576990355
0.55,800,1500,15000000,15000000,0.1609907473
0.55,800,1500,15000000,20000000,0.1564743246
0.55,800,1500,20000000,0,0.3013662697
0.55,800,1500,20000000,10000,0.3002486501
0.55,800,1500,20000000,50000,0.2959632177
0.55,800,1500,20000000,100000,0.2909856091
0.55,800,1500,20000000,1000000,0.2391874783
0.55,800,1500,20000000,15000000,0.1541571091
0.55,800,1500,20000000,20000000,0.1497437263
0.57,400,200,0,0,0.7884513378
0.57,400,200,0,10000,0.7884513377
0.57,400,200,0,50000,0.7884513373
0.57,400,200,0,100000,0.7884513369
0.57,400,200,0,1000000,0.7884513295
0.57,400,200,0,15000000,0.7884512133
0.57,400,200,0,20000000,0.7884511718
0.57,400,200,10000,0,0.7884513378
0.57,400,200,10000,10000,0.7884513377
0.57,400,200,10000,50000,0.7884513373
0.57,400,200,10000,100000,0.7884513369
0.57,400,200,10000,1000000,0.7884513295
0.57,400,200,10000,15000000,0.7884512133
0.57,400,200,10000,20000000,0.7884511718
0.57,400,200,50000,0,0.7884513377
0.57,400,200,50000,10000,0.7884513377
0.57,400,200,50000,50000,0.7884513373
0.57,400,200,50000,100000,0.7884513369
0.57,400,200,50000,1000000,0.7884513295
0.57,400,200,50000,15000000,0.7884512133
0.57,400,200,50000,20000000,0.7884511718
0.57,400,200,100000,0,0.7884513377
0.57,400,200,100000,10000,0.7884513377
0.57,400,200,100000,50000,0.7884513373
0.57,400,200,100000,100000,0.7884513369
0.57,400,200,100000,1000000,0.7884513294
0.57,400,200,100000,15000000,0.7884512133
0.57,400,200,100000,20000000,0.7884511718
0.57,400,200,1000000,0,0.7884513375
0.57,400,200,1000000,10000,0.7884513374
0.57,400,200,1000000,50000,0.7884513371
0.57,400,200,1000000,100000,0.7884513367
0.57,400,200,1000000,1000000,0.7884513292
0.57,400,200,1000000,15000000,0.7884512131
0.57,400,200,1000000,20000000,0.7884511716
0.57,400,200,15000000,0,0.7884513342
0.57,400,200,15000000,10000,0.7884513342
0.57,400,200,15000000,50000,0.7884513338
0.57,400,200,15000000,100000,0.7884513334
0.57,400,200,15000000,1000000,0.7884513259
0.57,400,200,15000000,15000000,0.7884512098
0.57,400,200,15000000,20000000,0.7884511683
0.57,400,200,20000000,0,0.7884513331
0.57,400,200,20000000,10000,0.788451333
0.57,400,200,20000000,50000,0.7884513327
0.57,400,200,20000000,100000,0.7884513322
0.57,400,200,20000000,1000000,0.7884513248
0.57,400,200,20000000,15000000,0.7884512086
0.57,400,200,20000000,20000000,0.7884511672
0.57,400,300,0,0,0.7690581115
0.57,400,300,0,10000,0.7690581115
0.57,400,300,0,50000,0.7690581114
0.57,400,300,0,100000,0.7690581113
0.57,400,300,0,1000000,0.7690581095
0.57,400,300,0,15000000,0.7690580814
0.57,400,300,0,20000000,0.7690580714
0.57,400,300,10000,0,0.7690581115
0.57,400,300,10000,10000,0.7690581115
0.57,400,300,10000,50000,0.7690581114
0.57,400,300,10000,100000,0.7690581113
0.57,400,300,10000,1000000,0.7690581095
0.57,400,300,10000,15000000,0.7690580814
0.57,400,300,10000,20000000,0.7690580714
0.57,400,300,50000,0,0.7690581115
0.57,400,300,50000,10000,0.7690581115
0.57,400,300,50000,50000,0.7690581114
0.57,400,300,50000,100000,0.7690581113
0.57,400,300,50000,1000000,0.7690581095
0.57,400,300,50000,15000000,0.7690580814
0.57,400,300,50000,20000000,0.7690580714
0.57,400,300,100000,0,0.7690581115
0.57,400,300,100000,10000,0.7690581115
0.57,400,300,100000,50000,0.7690581114
0.57,400,300,100000,100000,0.7690581113
0.57,400,300,100000,1000000,0.7690581095
0.57,400,300,100000,15000000,0.7690580814
0.57,400,300,100000,20000000,0.7690580714
0.57,400,300,1000000,0,0.7690581115
0.57,400,300,1000000,10000,0.7690581114
0.57,400,300,1000000,50000,0.7690581114
0.57,400,300,1000000,100000,0.7690581113
0.57,400,300,1000000,1000000,0.7690581095
0.57,400,300,1000000,15000000,0.7690580814
0.57,400,300,1000000,20000000,0.7690580713
0.57,400,300,15000000,0,0.7690581107
0.57,400,300,15000000,10000,0.7690581107
0.57,400,300,15000000,50000,0.7690581106
0.57,400,300,15000000,100000,0.7690581105
0.57,400,300,15000000,1000000,0.7690581087
0.57,400,300,15000000,15000000,0.7690580806
0.57,400,300,15000000,20000000,0.7690580705
0.57,400,300,20000000,0,0.7690581104
0.57,400,300,20000000,10000,0.7690581104
0.57,400,300,20000000,50000,0.7690581103
0.57,400,300,20000000,100000,0.7690581102
0.57,400,300,20000000,1000000,0.7690581084
0.57,400,300,20000000,15000000,0.7690580803
0.57,400,300,20000000,20000000,0.7690580702
0.57,400,500,0,0,0.6626976106
0.57,400,500,0,10000,0.6598746853
0.57,400,500,0,50000,0.6491744031
0.57,400,500,0,100000,0.6369559665
0.57,400,500,0,1000000,0.5131598427
0.57,400,500,0,15000000,0.2881241662
0.57,400,500,0,20000000,0.2740683526
0.57,400,500,10000,0,0.6625181502
0.57,400,500,10000,10000,0.6596971096
0.57,400,500,10000,50000,0.6490037015
0.57,400,500,10000,100000,0.6367926302
0.57,400,500,10000,1000000,0.5130520247
0.57,400,500,10000,15000000,0.2880765791
0.57,400,500,10000,20000000,0.2740229972
0.57,400,500,50000,0,0.6618014584
0.57,400,500,50000,10000,0.6589879355
0.57,400,500,50000,50000,0.6483219507
0.57,400,500,50000,100000,0.6361402672
0.57,400,500,50000,1000000,0.5126213178
0.57,400,500,50000,15000000,0.2878865024
0.57,400,500,50000,20000000,0.2738418391
0.57,400,500,100000,0,0.6609081691
0.57,400,500,100000,10000,0.6581039966
0.57,400,500,100000,50000,0.647472127
0.57,400,500,100000,100000,0.6353270142
0.57,400,500,100000,1000000,0.512084199
0.57,400,500,100000,15000000,0.2876495139
0.57,400,500,100000,20000000,0.2736159809
0.57,400,500,1000000,0,0.6452990055
0.57,400,500,1000000,10000,0.6426546879
0.57,400,500,1000000,50000,0.6326072173
0.57,400,500,1000000,100000,0.6210905458
0.57,400,500,1000000,1000000,0.5026466314
0.57,400,500,1000000,15000000,0.2834923984
0.57,400,500,1000000,20000000,0.2696558584
0.57,400,500,15000000,0,0.4778727948
0.57,400,500,15000000,10000,0.4765665378
0.57,400,500,15000000,50000,0.4715055993
0.57,400,500,15000000,100000,0.4655199067
0.57,400,500,15000000,1000000,0.3947715165
0.57,400,500,15000000,15000000,0.2360206695
0.57,400,500,15000000,20000000,0.2246052817
0.57,400,500,20000000,0,0.4392294268
0.57,400,500,20000000,10000,0.438151025
0.57,400,500,20000000,50000,0.4339580281
0.57,400,500,20000000,100000,0.4289696808
0.57,400,500,20000000,1000000,0.3681805055
0.57,400,500,20000000,15000000,0.2242964846
0.57,400,500,20000000,20000000,0.2135273596
0.57,400,700,0,0,0.6176463232
0.57,400,700,0,10000,0.6149037253
0.57,400,700,0,50000,0.6044614209
0.57,400,700,0,100000,0.5924628311
0.57,400,700,0,1000000,0.4702887139
0.57,400,700,0,15000000,0.2590665508
0.57,400,700,0,20000000,0.2468264291
0.57,400,700,10000,0,0.6174790654
0.57,400,700,10000,10000,0.6147381469
0.57,400,700,10000,50000,0.6043020587
0.57,400,700,10000,100000,0.592310281
0.57,400,700,10000,1000000,0.4701905649
0.57,400,700,10000,15000000,0.2590270256
0.57,400,700,10000,20000000,0.2467888696
0.57,400,700,50000,0,0.616811131
0.57,400,700,50000,10000,0.6140769142
0.57,400,700,50000,50000,0.603665635
0.57,400,700,50000,100000,0.5917010466
0.57,400,700,50000,1000000,0.4697985608
0.57,400,700,50000,15000000,0.2588692338
0.57,400,700,50000,20000000,0.2466389333
0.57,400,700,100000,0,0.6159786605
0.57,400,700,100000,10000,0.613252786
0.57,400,700,100000,50000,0.6028723921
0.57,400,700,100000,100000,0.5909416592
0.57,400,700,100000,1000000,0.4693098711
0.57,400,700,100000,15000000,0.2586726747
0.57,400,700,100000,20000000,0.2464521771
0.57,400,700,1000000,0,0.6014288542
0.57,400,700,1000000,10000,0.5988467544
0.57,400,700,1000000,50000,0.5889993063
0.57,400,700,1000000,100000,0.5776539277
0.57,400,700,1000000,1000000,0.460739942
0.57,400,700,1000000,15000000,0.2552431459
0.57,400,700,1000000,20000000,0.2431960541
0.57,400,700,15000000,0,0.4431551187
0.57,400,700,15000000,10000,0.4418594275
0.57,400,700,15000000,50000,0.4368422778
0.57,400,700,15000000,100000,0.4309155317
0.57,400,700,15000000,1000000,0.3618754432
0.57,400,700,15000000,15000000,0.2149325159
0.57,400,700,15000000,20000000,0.2049921424
0.57,400,700,20000000,0,0.4065652197
0.57,400,700,20000000,10000,0.405500422
0.57,400,700,20000000,50000,0.4013639534
0.57,400,700,20000000,100000,0.3964509713
0.57,400,700,20000000,1000000,0.337482836
0.57,400,700,20000000,15000000,0.2047611358
0.57,400,700,20000000,20000000,0.1953720412
0.57,400,1000,0,0,0.5641742903
0.57,400,1000,0,10000,0.5615335916
0.57,400,1000,0,50000,0.5514495434
0.57,400,1000,0,100000,0.5398154049
0.57,400,1000,0,1000000,0.4215687558
0.57,400,1000,0,15000000,0.2283441114
0.57,400,1000,0,20000000,0.2180599465
0.57,400,1000,10000,0,0.5640237133
0.57,400,1000,10000,10000,0.5613845474
0.57,400,1000,10000,50000,0.5513062368
0.57,400,1000,10000,100000,0.5396784928
0.57,400,1000,10000,1000000,0.4214848779
0.57,400,1000,10000,15000000,0.2283155113
0.57,400,1000,10000,20000000,0.2180329613
0.57,400,1000,50000,0,0.5634227103
0.57,400,1000,50000,10000,0.5607896633
0.57,400,1000,50000,50000,0.5507342567
0.57,400,1000,50000,100000,0.5391320411
0.57,400,1000,50000,1000000,0.4211502116
0.57,400,1000,50000,15000000,0.2282016862
0.57,400,1000,50000,20000000,0.2179255894
0.57,400,1000,100000,0,0.5626743175
0.57,400,1000,100000,10000,0.5600488911
0.57,400,1000,100000,50000,0.5500220114
0.57,400,1000,100000,100000,0.5384515943
0.57,400,1000,100000,1000000,0.4207337086
0.57,400,1000,100000,15000000,0.2280606279
0.57,400,1000,100000,20000000,0.2177925834
0.57,400,1000,1000000,0,0.5496505825
0.57,400,1000,1000000,10000,0.5471571754
0.57,400,1000,1000000,50000,0.5376247798
0.57,400,1000,1000000,100000,0.5266061162
0.57,400,1000,1000000,1000000,0.4134937472
0.57,400,1000,1000000,15000000,0.2256659626
0.57,400,1000,1000000,20000000,0.2155401953
0.57,400,1000,15000000,0,0.4050400235
0.57,400,1000,15000000,10000,0.4037797667
0.57,400,1000,15000000,50000,0.3989030661
0.57,400,1000,15000000,100000,0.3931500923
0.57,400,1000,15000000,1000000,0.327184858
0.57,400,1000,15000000,15000000,0.194176988
0.57,400,1000,15000000,20000000,0.1857515764
0.57,400,1000,20000000,0,0.3714059042
0.57,400,1000,20000000,10000,0.3703746928
0.57,400,1000,20000000,50000,0.3663724443
0.57,400,1000,20000000,100000,0.3616272226
0.57,400,1000,20000000,1000000,0.3055899108
0.57,400,1000,20000000,15000000,0.1857106045
0.57,400,1000,20000000,20000000,0.1777193583
0.57,400,1500,0,0,0.4985480517
0.57,400,1500,0,10000,0.4960370283
0.57,400,1500,0,50000,0.4864338466
0.57,400,1500,0,100000,0.4753370348
0.57,400,1500,0,1000000,0.3641077407
0.57,400,1500,0,15000000,0.1943849311
0.57,400,1500,0,20000000,0.1862715768
0.57,400,1500,10000,0,0.4984181838
0.57,400,1500,10000,10000,0.4959086066
0.57,400,1500,10000,50000,0.4863108907
0.57,400,1500,10000,100000,0.4752202452
0.57,400,1500,10000,1000000,0.3640421242
0.57,400,1500,10000,15000000,0.1943688598
0.57,400,1500,10000,20000000,0.1862566667
0.57,400,1500,50000,0,0.4979015497
0.57,400,1500,50000,10000,0.4953977466
0.57,400,1500,50000,50000,0.4858218505
0.57,400,1500,50000,100000,0.4747558213
0.57,400,1500,50000,1000000,0.3637820385
0.57,400,1500,50000,15000000,0.1943067013
0.57,400,1500,50000,20000000,0.1861991474
0.57,400,1500,100000,0,0.4972616969
0.57,400,1500,100000,10000,0.4947650863
0.57,400,1500,100000,50000,0.4852163685
0.57,400,1500,100000,100000,0.474180999
0.57,400,1500,100000,1000000,0.3634618451
0.57,400,1500,100000,15000000,0.1942333485
0.57,400,1500,100000,20000000,0.1861315811
0.57,400,1500,1000000,0,0.4864038707
0.57,400,1500,1000000,10000,0.484032066
0.57,400,1500,1000000,50000,0.4749546759
0.57,400,1500,1000000,100000,0.4644508576
0.57,400,1500,1000000,1000000,0.3581691689
0.57,400,1500,1000000,15000000,0.1932785041
0.57,400,1500,1000000,20000000,0.1852785932
0.57,400,1500,15000000,0,0.3609813499
0.57,400,1500,15000000,10000,0.3597875142
0.57,400,1500,15000000,50000,0.3551722144
0.57,400,1500,15000000,100000,0.3497376655
0.57,400,1500,15000000,1000000,0.2885892863
0.57,400,1500,15000000,15000000,0.1722786986
0.57,400,1500,15000000,20000000,0.165453651
0.57,400,1500,20000000,0,0.3315868779
0.57,400,1500,20000000,10000,0.3306142392
0.57,400,1500,20000000,50000,0.3268436008
0.57,400,1500,20000000,100000,0.3223823885
0.57,400,1500,20000000,1000000,0.2706716694
0.57,400,1500,20000000,15000000,0.1658186544
0.57,400,1500,20000000,20000000,0.1592818399
0.57,500,200,0,0,0.7884513378
0.57,500,200,0,10000,0.7884513377
0.57,500,200,0,50000,0.7884513373
0.57,500,200,0,100000,0.7884513369
0.57,500,200,0,1000000,0.7884513295
0.57,500,200,0,15000000,0.7884512133
0.57,500,200,0,20000000,0.7884511718
0.57,500,200,10000,0,0.7884513378
0.57,500,200,10000,10000,0.7884513377
0.57,500,200,10000,50000,0.7884513373
0.57,500,200,10000,100000,0.7884513369
0.57,500,200,10000,1000000,0.7884513295
0.57,500,200,10000,15000000,0.7884512133
0.57,500,200,10000,20000000,0.7884511718
0.57,500,200,50000,0,0.7884513377
0.57,500,200,50000,10000,0.7884513377
0.57,500,200,50000,50000,0.7884513373
0.57,500,200,50000,100000,0.7884513369
0.57,500,200,50000,1000000,0.7884513295
0.57,500,200,50000,15000000,0.7884512133
0.57,500,200,50000,20000000,0.7884511718
0.57,500,200,100000,0,0.7884513377
0.57,500,200,100000,10000,0.7884513377
0.57,500,200,100000,50000,0.7884513373
0.57,500,200,100000,100000,0.7884513369
